"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33020445","E01008949","E02001948",2011,345,53,60,72,20,60,69,11,15.3623188405797,17.3913043478261,20.8695652173913,5.79710144927536,17.3913043478261,20,3.18840579710145
"E33020446","E01008947","E02001948",2011,329,68,57,67,14,58,60,5,20.6686930091185,17.3252279635258,20.3647416413374,4.25531914893617,17.629179331307,18.2370820668693,1.51975683890578
"E33020446","E01008948","E02001948",2011,329,68,57,67,14,58,60,5,20.6686930091185,17.3252279635258,20.3647416413374,4.25531914893617,17.629179331307,18.2370820668693,1.51975683890578
"E33020447","E01008948","E02001948",2011,466,72,91,91,12,84,102,14,15.450643776824,19.5278969957082,19.5278969957082,2.57510729613734,18.0257510729614,21.8884120171674,3.00429184549356
"E33020447","E01008949","E02001948",2011,466,72,91,91,12,84,102,14,15.450643776824,19.5278969957082,19.5278969957082,2.57510729613734,18.0257510729614,21.8884120171674,3.00429184549356
"E33020448","E01008977","E02001949",2011,307,32,41,52,8,63,94,17,10.4234527687296,13.3550488599349,16.9381107491857,2.60586319218241,20.5211726384365,30.6188925081433,5.53745928338762
"E33020448","E01009120","E02001949",2011,307,32,41,52,8,63,94,17,10.4234527687296,13.3550488599349,16.9381107491857,2.60586319218241,20.5211726384365,30.6188925081433,5.53745928338762
"E33020449","E01009119","E02001949",2011,556,57,70,83,8,89,224,25,10.2517985611511,12.589928057554,14.9280575539568,1.43884892086331,16.0071942446043,40.2877697841727,4.49640287769784
"E33020450","E01009120","E02001949",2011,354,60,47,65,15,57,87,23,16.9491525423729,13.2768361581921,18.361581920904,4.23728813559322,16.1016949152542,24.5762711864407,6.49717514124294
"E33020450","E01009109","E02001949",2011,354,60,47,65,15,57,87,23,16.9491525423729,13.2768361581921,18.361581920904,4.23728813559322,16.1016949152542,24.5762711864407,6.49717514124294
"E33020451","E01009209","E02001950",2011,510,60,78,92,17,102,139,22,11.7647058823529,15.2941176470588,18.0392156862745,3.33333333333333,20,27.2549019607843,4.31372549019608
"E33020451","E01009207","E02001950",2011,510,60,78,92,17,102,139,22,11.7647058823529,15.2941176470588,18.0392156862745,3.33333333333333,20,27.2549019607843,4.31372549019608
"E33020452","E01009208","E02001950",2011,367,33,62,66,16,95,85,10,8.99182561307902,16.8937329700272,17.983651226158,4.35967302452316,25.8855585831063,23.1607629427793,2.72479564032698
"E33020452","E01009162","E02001950",2011,367,33,62,66,16,95,85,10,8.99182561307902,16.8937329700272,17.983651226158,4.35967302452316,25.8855585831063,23.1607629427793,2.72479564032698
"E33020453","E01009208","E02001950",2011,423,34,66,55,11,75,173,9,8.03782505910165,15.6028368794326,13.0023640661939,2.60047281323877,17.7304964539007,40.8983451536643,2.12765957446809
"E33020453","E01009209","E02001950",2011,423,34,66,55,11,75,173,9,8.03782505910165,15.6028368794326,13.0023640661939,2.60047281323877,17.7304964539007,40.8983451536643,2.12765957446809
"E33020454","E01009213","E02001950",2011,602,64,88,116,30,81,204,19,10.6312292358804,14.6179401993355,19.2691029900332,4.98338870431894,13.4551495016611,33.8870431893688,3.15614617940199
"E33020454","E01009162","E02001950",2011,602,64,88,116,30,81,204,19,10.6312292358804,14.6179401993355,19.2691029900332,4.98338870431894,13.4551495016611,33.8870431893688,3.15614617940199
"E33020455","E01009209","E02001950",2011,390,59,53,65,13,60,117,23,15.1282051282051,13.5897435897436,16.6666666666667,3.33333333333333,15.3846153846154,30,5.8974358974359
"E33020455","E01009213","E02001950",2011,390,59,53,65,13,60,117,23,15.1282051282051,13.5897435897436,16.6666666666667,3.33333333333333,15.3846153846154,30,5.8974358974359
"E33020456","E01033633","E02001951",2011,390,82,77,85,13,52,61,20,21.025641025641,19.7435897435897,21.7948717948718,3.33333333333333,13.3333333333333,15.6410256410256,5.12820512820513
"E33020456","E01009160","E02001951",2011,390,82,77,85,13,52,61,20,21.025641025641,19.7435897435897,21.7948717948718,3.33333333333333,13.3333333333333,15.6410256410256,5.12820512820513
"E33020456","E01009161","E02001951",2011,390,82,77,85,13,52,61,20,21.025641025641,19.7435897435897,21.7948717948718,3.33333333333333,13.3333333333333,15.6410256410256,5.12820512820513
"E33020457","E01033633","E02001951",2011,282,63,44,57,9,56,45,8,22.3404255319149,15.6028368794326,20.2127659574468,3.19148936170213,19.8581560283688,15.9574468085106,2.83687943262411
"E33020457","E01009157","E02001951",2011,282,63,44,57,9,56,45,8,22.3404255319149,15.6028368794326,20.2127659574468,3.19148936170213,19.8581560283688,15.9574468085106,2.83687943262411
"E33020458","E01033633","E02001951",2011,461,71,61,61,16,73,149,30,15.4013015184382,13.2321041214751,13.2321041214751,3.470715835141,15.8351409978308,32.3210412147505,6.50759219088937
"E33020458","E01009161","E02001951",2011,461,71,61,61,16,73,149,30,15.4013015184382,13.2321041214751,13.2321041214751,3.470715835141,15.8351409978308,32.3210412147505,6.50759219088937
"E33020458","E01009155","E02001951",2011,461,71,61,61,16,73,149,30,15.4013015184382,13.2321041214751,13.2321041214751,3.470715835141,15.8351409978308,32.3210412147505,6.50759219088937
"E33020459","E01009215","E02001952",2011,286,23,31,36,9,57,120,10,8.04195804195804,10.8391608391608,12.5874125874126,3.14685314685315,19.9300699300699,41.958041958042,3.4965034965035
"E33020460","E01009210","E02001952",2011,305,47,51,60,11,54,71,11,15.4098360655738,16.7213114754098,19.672131147541,3.60655737704918,17.7049180327869,23.2786885245902,3.60655737704918
"E33020460","E01009214","E02001952",2011,305,47,51,60,11,54,71,11,15.4098360655738,16.7213114754098,19.672131147541,3.60655737704918,17.7049180327869,23.2786885245902,3.60655737704918
"E33020461","E01009212","E02001952",2011,279,52,46,39,10,55,58,19,18.6379928315412,16.4874551971326,13.9784946236559,3.584229390681,19.7132616487455,20.7885304659498,6.81003584229391
"E33020461","E01009215","E02001952",2011,279,52,46,39,10,55,58,19,18.6379928315412,16.4874551971326,13.9784946236559,3.584229390681,19.7132616487455,20.7885304659498,6.81003584229391
"E33020462","E01009117","E02001952",2011,546,58,67,66,6,107,225,17,10.6227106227106,12.2710622710623,12.0879120879121,1.0989010989011,19.5970695970696,41.2087912087912,3.11355311355311
"E33020462","E01009214","E02001952",2011,546,58,67,66,6,107,225,17,10.6227106227106,12.2710622710623,12.0879120879121,1.0989010989011,19.5970695970696,41.2087912087912,3.11355311355311
"E33020463","E01009116","E02001953",2011,396,45,62,80,10,57,122,20,11.3636363636364,15.6565656565657,20.2020202020202,2.52525252525253,14.3939393939394,30.8080808080808,5.05050505050505
"E33020463","E01009118","E02001953",2011,396,45,62,80,10,57,122,20,11.3636363636364,15.6565656565657,20.2020202020202,2.52525252525253,14.3939393939394,30.8080808080808,5.05050505050505
"E33020464","E01009108","E02001953",2011,329,41,45,75,11,53,91,13,12.4620060790274,13.677811550152,22.7963525835866,3.3434650455927,16.1094224924012,27.6595744680851,3.95136778115502
"E33020464","E01009111","E02001953",2011,329,41,45,75,11,53,91,13,12.4620060790274,13.677811550152,22.7963525835866,3.3434650455927,16.1094224924012,27.6595744680851,3.95136778115502
"E33020464","E01009118","E02001953",2011,329,41,45,75,11,53,91,13,12.4620060790274,13.677811550152,22.7963525835866,3.3434650455927,16.1094224924012,27.6595744680851,3.95136778115502
"E33020465","E01009112","E02001953",2011,906,90,105,150,18,182,326,35,9.93377483443709,11.5894039735099,16.5562913907285,1.98675496688742,20.0883002207506,35.9823399558499,3.86313465783664
"E33020465","E01009111","E02001953",2011,906,90,105,150,18,182,326,35,9.93377483443709,11.5894039735099,16.5562913907285,1.98675496688742,20.0883002207506,35.9823399558499,3.86313465783664
"E33020466","E01009114","E02001954",2011,552,120,94,68,20,94,128,28,21.7391304347826,17.0289855072464,12.3188405797101,3.6231884057971,17.0289855072464,23.1884057971014,5.07246376811594
"E33020466","E01009113","E02001954",2011,552,120,94,68,20,94,128,28,21.7391304347826,17.0289855072464,12.3188405797101,3.6231884057971,17.0289855072464,23.1884057971014,5.07246376811594
"E33020466","E01009115","E02001954",2011,552,120,94,68,20,94,128,28,21.7391304347826,17.0289855072464,12.3188405797101,3.6231884057971,17.0289855072464,23.1884057971014,5.07246376811594
"E33020467","E01009110","E02001954",2011,488,81,49,66,9,87,177,19,16.5983606557377,10.0409836065574,13.5245901639344,1.84426229508197,17.827868852459,36.2704918032787,3.89344262295082
"E33020467","E01009107","E02001954",2011,488,81,49,66,9,87,177,19,16.5983606557377,10.0409836065574,13.5245901639344,1.84426229508197,17.827868852459,36.2704918032787,3.89344262295082
"E33020468","E01009163","E02001955",2011,502,46,63,57,25,84,203,24,9.16334661354582,12.5498007968127,11.3545816733068,4.9800796812749,16.7330677290837,40.4382470119522,4.7808764940239
"E33020469","E01009165","E02001955",2011,690,89,107,128,28,143,168,27,12.8985507246377,15.5072463768116,18.5507246376812,4.05797101449275,20.7246376811594,24.3478260869565,3.91304347826087
"E33020469","E01009169","E02001955",2011,690,89,107,128,28,143,168,27,12.8985507246377,15.5072463768116,18.5507246376812,4.05797101449275,20.7246376811594,24.3478260869565,3.91304347826087
"E33020470","E01009158","E02001955",2011,577,70,81,129,11,98,158,30,12.1317157712305,14.0381282495667,22.3570190641248,1.90641247833622,16.9844020797227,27.3830155979203,5.19930675909879
"E33020471","E01009159","E02001956",2011,548,40,49,67,8,125,243,16,7.2992700729927,8.94160583941606,12.2262773722628,1.45985401459854,22.8102189781022,44.3430656934307,2.91970802919708
"E33020472","E01009171","E02001956",2011,502,62,90,80,29,93,124,24,12.3505976095618,17.9282868525896,15.9362549800797,5.77689243027888,18.5258964143426,24.7011952191235,4.7808764940239
"E33020472","E01009164","E02001956",2011,502,62,90,80,29,93,124,24,12.3505976095618,17.9282868525896,15.9362549800797,5.77689243027888,18.5258964143426,24.7011952191235,4.7808764940239
"E33020472","E01009167","E02001956",2011,502,62,90,80,29,93,124,24,12.3505976095618,17.9282868525896,15.9362549800797,5.77689243027888,18.5258964143426,24.7011952191235,4.7808764940239
"E33020473","E01009216","E02001957",2011,477,66,87,97,31,75,101,20,13.8364779874214,18.2389937106918,20.335429769392,6.49895178197065,15.7232704402516,21.1740041928721,4.19287211740042
"E33020473","E01009168","E02001957",2011,477,66,87,97,31,75,101,20,13.8364779874214,18.2389937106918,20.335429769392,6.49895178197065,15.7232704402516,21.1740041928721,4.19287211740042
"E33020473","E01009166","E02001957",2011,477,66,87,97,31,75,101,20,13.8364779874214,18.2389937106918,20.335429769392,6.49895178197065,15.7232704402516,21.1740041928721,4.19287211740042
"E33020473","E01009170","E02001957",2011,477,66,87,97,31,75,101,20,13.8364779874214,18.2389937106918,20.335429769392,6.49895178197065,15.7232704402516,21.1740041928721,4.19287211740042
"E33020474","E01009217","E02001957",2011,565,85,116,110,32,81,104,37,15.0442477876106,20.5309734513274,19.4690265486726,5.66371681415929,14.3362831858407,18.4070796460177,6.54867256637168
"E33020474","E01009216","E02001957",2011,565,85,116,110,32,81,104,37,15.0442477876106,20.5309734513274,19.4690265486726,5.66371681415929,14.3362831858407,18.4070796460177,6.54867256637168
"E33023213","E01009039","E02006807",2011,648,76,103,105,27,100,205,32,11.7283950617284,15.8950617283951,16.2037037037037,4.16666666666667,15.4320987654321,31.6358024691358,4.93827160493827
"E33023213","E01009041","E02006807",2011,648,76,103,105,27,100,205,32,11.7283950617284,15.8950617283951,16.2037037037037,4.16666666666667,15.4320987654321,31.6358024691358,4.93827160493827
"E33023213","E01032589","E02006807",2011,648,76,103,105,27,100,205,32,11.7283950617284,15.8950617283951,16.2037037037037,4.16666666666667,15.4320987654321,31.6358024691358,4.93827160493827
"E33023214","E01009040","E02006807",2011,494,60,78,84,23,65,160,24,12.1457489878543,15.7894736842105,17.004048582996,4.65587044534413,13.1578947368421,32.3886639676113,4.8582995951417
"E33023214","E01009039","E02006807",2011,494,60,78,84,23,65,160,24,12.1457489878543,15.7894736842105,17.004048582996,4.65587044534413,13.1578947368421,32.3886639676113,4.8582995951417
"E33023214","E01009042","E02006807",2011,494,60,78,84,23,65,160,24,12.1457489878543,15.7894736842105,17.004048582996,4.65587044534413,13.1578947368421,32.3886639676113,4.8582995951417
"E33023218","E01009279","E02006809",2011,290,26,29,36,4,39,131,25,8.96551724137931,10,12.4137931034483,1.37931034482759,13.448275862069,45.1724137931035,8.62068965517241
"E33023218","E01009267","E02006809",2011,290,26,29,36,4,39,131,25,8.96551724137931,10,12.4137931034483,1.37931034482759,13.448275862069,45.1724137931035,8.62068965517241
"E33023218","E01032591","E02006809",2011,290,26,29,36,4,39,131,25,8.96551724137931,10,12.4137931034483,1.37931034482759,13.448275862069,45.1724137931035,8.62068965517241
"E33023219","E01009278","E02006809",2011,685,120,119,128,22,105,161,30,17.5182481751825,17.3722627737226,18.6861313868613,3.21167883211679,15.3284671532847,23.5036496350365,4.37956204379562
"E33023219","E01009279","E02006809",2011,685,120,119,128,22,105,161,30,17.5182481751825,17.3722627737226,18.6861313868613,3.21167883211679,15.3284671532847,23.5036496350365,4.37956204379562
"E33023220","E01009267","E02006809",2011,268,30,34,42,2,45,86,29,11.1940298507463,12.6865671641791,15.6716417910448,0.746268656716418,16.7910447761194,32.089552238806,10.8208955223881
"E33023220","E01009262","E02006809",2011,268,30,34,42,2,45,86,29,11.1940298507463,12.6865671641791,15.6716417910448,0.746268656716418,16.7910447761194,32.089552238806,10.8208955223881
"E33023220","E01032591","E02006809",2011,268,30,34,42,2,45,86,29,11.1940298507463,12.6865671641791,15.6716417910448,0.746268656716418,16.7910447761194,32.089552238806,10.8208955223881
"E33023221","E01009262","E02006809",2011,319,29,46,42,6,45,121,30,9.09090909090909,14.4200626959248,13.166144200627,1.88087774294671,14.1065830721003,37.9310344827586,9.40438871473354
"E33023221","E01009278","E02006809",2011,319,29,46,42,6,45,121,30,9.09090909090909,14.4200626959248,13.166144200627,1.88087774294671,14.1065830721003,37.9310344827586,9.40438871473354
"E33023222","E01009276","E02006809",2011,352,28,27,48,6,50,173,20,7.95454545454545,7.67045454545455,13.6363636363636,1.70454545454545,14.2045454545455,49.1477272727273,5.68181818181818
"E33023222","E01032591","E02006809",2011,352,28,27,48,6,50,173,20,7.95454545454545,7.67045454545455,13.6363636363636,1.70454545454545,14.2045454545455,49.1477272727273,5.68181818181818
"E33023236","E01033557","E02006895",2011,437,10,21,34,5,63,289,15,2.2883295194508,4.80549199084668,7.78032036613272,1.1441647597254,14.41647597254,66.1327231121281,3.4324942791762
"E33023237","E01033557","E02006895",2011,844,66,90,111,20,145,326,86,7.81990521327014,10.6635071090047,13.1516587677725,2.3696682464455,17.1800947867299,38.6255924170616,10.1895734597156
"E33023238","E01033557","E02006895",2011,639,32,90,95,6,124,263,29,5.00782472613459,14.0845070422535,14.866979655712,0.938967136150235,19.4053208137715,41.1580594679186,4.53834115805947
"E33023239","E01033640","E02006895",2011,640,60,103,111,30,105,198,33,9.375,16.09375,17.34375,4.6875,16.40625,30.9375,5.15625
"E33023240","E01033624","E02006895",2011,487,17,37,49,8,105,257,14,3.49075975359343,7.59753593429158,10.0616016427105,1.64271047227926,21.5605749486653,52.7720739219713,2.87474332648871
"E33023240","E01033640","E02006895",2011,487,17,37,49,8,105,257,14,3.49075975359343,7.59753593429158,10.0616016427105,1.64271047227926,21.5605749486653,52.7720739219713,2.87474332648871
"E33023240","E01008995","E02006895",2011,487,17,37,49,8,105,257,14,3.49075975359343,7.59753593429158,10.0616016427105,1.64271047227926,21.5605749486653,52.7720739219713,2.87474332648871
"E33023241","E01008995","E02006895",2011,359,35,41,68,7,84,106,18,9.74930362116992,11.4206128133705,18.941504178273,1.94986072423398,23.3983286908078,29.5264623955432,5.01392757660167
"E33023242","E01033624","E02006895",2011,871,49,87,134,10,134,416,41,5.62571756601607,9.98851894374283,15.3846153846154,1.14810562571757,15.3846153846154,47.7611940298507,4.70723306544202
"E33023242","E01033626","E02006895",2011,871,49,87,134,10,134,416,41,5.62571756601607,9.98851894374283,15.3846153846154,1.14810562571757,15.3846153846154,47.7611940298507,4.70723306544202
"E33023243","E01033616","E02006896",2011,318,12,46,51,8,46,131,24,3.77358490566038,14.4654088050314,16.0377358490566,2.51572327044025,14.4654088050314,41.1949685534591,7.54716981132075
"E33023243","E01033615","E02006896",2011,318,12,46,51,8,46,131,24,3.77358490566038,14.4654088050314,16.0377358490566,2.51572327044025,14.4654088050314,41.1949685534591,7.54716981132075
"E33023244","E01033615","E02006896",2011,264,45,44,38,10,30,60,37,17.0454545454545,16.6666666666667,14.3939393939394,3.78787878787879,11.3636363636364,22.7272727272727,14.0151515151515
"E33023244","E01033616","E02006896",2011,264,45,44,38,10,30,60,37,17.0454545454545,16.6666666666667,14.3939393939394,3.78787878787879,11.3636363636364,22.7272727272727,14.0151515151515
"E33023245","E01033615","E02006896",2011,319,109,74,38,7,27,36,28,34.1692789968652,23.1974921630094,11.9122257053292,2.19435736677116,8.46394984326019,11.2852664576803,8.77742946708464
"E33023246","E01033615","E02006896",2011,734,115,64,76,18,91,215,155,15.6675749318801,8.71934604904632,10.3542234332425,2.45231607629428,12.3978201634877,29.291553133515,21.1171662125341
"E33023246","E01033567","E02006896",2011,734,115,64,76,18,91,215,155,15.6675749318801,8.71934604904632,10.3542234332425,2.45231607629428,12.3978201634877,29.291553133515,21.1171662125341
